station_id,station_name,lon,lat,sample_date,depth1,depth2,parameter,flag,value,unit
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-10-08 00:00:00,1.0,1.0,TOC,=,6.9,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-01-09 00:00:00,1.0,1.0,TOC,=,5.0,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-09-06 00:00:00,1.0,1.0,TOC,=,6.9,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-12-06 00:00:00,1.0,1.0,TOC,=,6.9,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-02-07 00:00:00,1.0,1.0,TOC,=,4.6,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-11-01 00:00:00,1.0,1.0,TOC,=,6.6,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-11-01 00:00:00,1.0,1.0,TOC,=,7.8,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-01-02 00:00:00,1.0,1.0,TOC,=,5.6,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-08-02 00:00:00,1.0,1.0,TOC,=,6.6,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-05-03 00:00:00,1.0,1.0,TOC,=,5.6,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2000-08-14 00:00:00,1.0,1.0,P-TOT,=,12.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2000-08-14 00:00:00,1.0,1.0,TOC,=,5.4,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2000-09-19 00:00:00,1.0,1.0,TOC,=,5.5,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2000-06-20 00:00:00,1.0,1.0,TOC,=,5.1,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-08-05 00:00:00,1.0,1.0,TOC,=,5.1,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2001-06-21 00:00:00,1.0,1.0,TOC,=,5.4,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-12-10 00:00:00,1.0,1.0,TOC,=,5.4,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-06-01 00:00:00,1.0,1.0,TOC,=,5.1,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-10-08 00:00:00,1.0,1.0,N-TOT,=,874.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-03-07 00:00:00,1.0,1.0,N-TOT,=,2400.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2002-08-29 00:00:00,1.0,1.0,N-TOT,=,580.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2003-10-28 00:00:00,1.0,1.0,TOC,=,5.1,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-02-07 00:00:00,1.0,1.0,TOC,=,5.1,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-01-05 00:00:00,1.0,1.0,TOC,=,5.5,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-07-05 00:00:00,1.0,1.0,TOC,=,5.5,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2000-05-22 00:00:00,1.0,1.0,P-TOT,=,16.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-01-03 00:00:00,1.0,1.0,P-TOT,=,27.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-09-05 00:00:00,1.0,1.0,P-TOT,=,16.6,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-11-24 00:00:00,1.0,1.0,P-TOT,=,16.7,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-09-06 00:00:00,1.0,1.0,P-TOT,=,27.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-12-06 00:00:00,1.0,1.0,P-PO4-F,=,17.5,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-01-09 00:00:00,1.0,1.0,P-PO4-F,=,14.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-08-01 00:00:00,1.0,1.0,P-PO4-F,=,9.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2002-08-29 00:00:00,1.0,1.0,TOC,=,5.7,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-07-11 00:00:00,1.0,1.0,TOC,=,5.9,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-06-29 00:00:00,1.0,1.0,TOC,=,7.0,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2003-06-30 00:00:00,1.0,1.0,TOC,=,5.7,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2002-11-07 00:00:00,1.0,1.0,P-TOT,=,40.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-07-02 00:00:00,1.0,1.0,P-TOT,=,20.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2001-04-26 00:00:00,1.0,1.0,N-TOT,=,1400.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-06-06 00:00:00,1.0,1.0,N-TOT,=,1400.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-02-07 00:00:00,1.0,1.0,N-TOT,=,1400.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-06-01 00:00:00,1.0,1.0,N-TOT,=,1100.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-10-03 00:00:00,1.0,1.0,P-PO4-F,=,9.7,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-02-07 00:00:00,1.0,1.0,P-PO4-F,=,7.2,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-08-08 00:00:00,1.0,1.0,TOC,=,6.9,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-10-10 00:00:00,1.0,1.0,TOC,=,6.3,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-09-29 00:00:00,1.0,1.0,TOC,=,6.3,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-02-02 00:00:00,1.0,1.0,TOC,=,4.7,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-05-03 00:00:00,1.0,1.0,TOC,=,6.9,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-10-04 00:00:00,1.0,1.0,TOC,=,6.9,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-09-06 00:00:00,1.0,1.0,TOC,=,7.2,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-12-06 00:00:00,1.0,1.0,TOC,=,6.3,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-03-01 00:00:00,1.0,1.0,TOC,=,4.5,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-05-02 00:00:00,1.0,1.0,P-TOT,=,21.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2001-06-21 00:00:00,1.0,1.0,P-TOT,=,22.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-12-05 00:00:00,1.0,1.0,P-TOT,=,22.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-05-07 00:00:00,1.0,1.0,P-PO4-F,=,2.1,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-12-10 00:00:00,1.0,1.0,P-PO4-F,=,5.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-11-12 00:00:00,1.0,1.0,P-PO4-F,=,5.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-09-01 00:00:00,1.0,1.0,N-TOT,=,1400.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-06-06 00:00:00,1.0,1.0,N-TOT,=,1700.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-06-29 00:00:00,1.0,1.0,N-TOT,=,1700.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-08-08 00:00:00,1.0,1.0,N-TOT,=,1400.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2003-10-28 00:00:00,1.0,1.0,N-TOT,=,900.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-10-03 00:00:00,1.0,1.0,P-TOT,=,28.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2001-10-25 00:00:00,1.0,1.0,P-TOT,=,28.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-06-06 00:00:00,1.0,1.0,P-TOT,=,28.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-12-12 00:00:00,1.0,1.0,N-TOT,=,3400.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-11-14 00:00:00,1.0,1.0,N-TOT,=,1700.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2001-08-16 00:00:00,1.0,1.0,TOC,=,6.2,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-01-03 00:00:00,1.0,1.0,P-PO4-F,=,8.1,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-09-05 00:00:00,1.0,1.0,P-PO4-F,=,5.6,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-01-03 00:00:00,1.0,1.0,N-TOT,=,1500.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2001-06-21 00:00:00,1.0,1.0,N-TOT,=,1000.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2002-04-23 00:00:00,1.0,1.0,N-TOT,=,1000.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2002-11-07 00:00:00,1.0,1.0,N-TOT,=,1500.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-12-06 00:00:00,1.0,1.0,N-TOT,=,1900.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-07-04 00:00:00,1.0,1.0,N-TOT,=,1900.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-10-26 00:00:00,1.0,1.0,N-TOT,=,1500.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2000-09-19 00:00:00,1.0,1.0,P-TOT,=,11.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-11-14 00:00:00,1.0,1.0,P-TOT,=,24.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-04-04 00:00:00,1.0,1.0,P-TOT,=,38.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2001-08-16 00:00:00,1.0,1.0,P-TOT,=,24.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-06-06 00:00:00,1.0,1.0,P-TOT,=,24.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-05-07 00:00:00,1.0,1.0,P-TOT,=,13.3,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-01-09 00:00:00,1.0,1.0,P-TOT,=,24.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-10-10 00:00:00,1.0,1.0,N-TOT,=,1000.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-07-11 00:00:00,1.0,1.0,N-TOT,=,840.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-02-01 00:00:00,1.0,1.0,N-TOT,=,1900.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-09-29 00:00:00,1.0,1.0,N-TOT,=,1000.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-12-05 00:00:00,1.0,1.0,P-PO4-F,=,10.6,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-06-07 00:00:00,1.0,1.0,P-PO4-F,<,1.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-11-07 00:00:00,1.0,1.0,P-PO4-F,=,26.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-07-11 00:00:00,1.0,1.0,P-PO4-F,=,1.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-05-02 00:00:00,1.0,1.0,TOC,=,4.2,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2001-04-26 00:00:00,1.0,1.0,TOC,=,6.1,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-09-05 00:00:00,1.0,1.0,TOC,=,6.4,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-07-04 00:00:00,1.0,1.0,TOC,=,10.0,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2002-11-07 00:00:00,1.0,1.0,TOC,=,6.1,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2000-06-20 00:00:00,1.0,1.0,P-TOT,=,17.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-04-02 00:00:00,1.0,1.0,N-TOT,=,1521.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-12-10 00:00:00,1.0,1.0,N-TOT,=,1148.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-11-12 00:00:00,1.0,1.0,N-TOT,=,2240.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2001-04-26 00:00:00,1.0,1.0,P-TOT,=,140.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2002-04-23 00:00:00,1.0,1.0,P-TOT,=,16.1,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-06-01 00:00:00,1.0,1.0,P-TOT,=,17.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2000-08-14 00:00:00,1.0,1.0,N-TOT,=,690.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2000-09-19 00:00:00,1.0,1.0,N-TOT,=,770.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2000-05-22 00:00:00,1.0,1.0,N-TOT,=,780.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-05-03 00:00:00,1.0,1.0,P-PO4-F,=,3.4,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-03-01 00:00:00,1.0,1.0,P-PO4-F,=,8.3,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-05-03 00:00:00,1.0,1.0,P-PO4-F,=,5.6,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-03-07 00:00:00,1.0,1.0,P-PO4-F,=,26.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-07-05 00:00:00,1.0,1.0,N-TOT,=,1000.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-12-06 00:00:00,1.0,1.0,N-TOT,=,1900.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-06-07 00:00:00,1.0,1.0,N-TOT,=,1500.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-03-01 00:00:00,1.0,1.0,N-TOT,=,1000.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-11-24 00:00:00,1.0,1.0,N-TOT,=,1200.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-09-06 00:00:00,1.0,1.0,N-TOT,=,890.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2002-06-25 00:00:00,1.0,1.0,N-TOT,=,960.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-04-04 00:00:00,1.0,1.0,P-PO4-F,=,7.1,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-04-02 00:00:00,1.0,1.0,P-PO4-F,=,12.2,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-10-08 00:00:00,1.0,1.0,P-PO4-F,=,1.6,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-08-10 00:00:00,1.0,1.0,P-PO4-F,=,4.8,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-07-05 00:00:00,1.0,1.0,P-PO4-F,=,3.3,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-10-04 00:00:00,1.0,1.0,N-TOT,=,1700.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2003-06-30 00:00:00,1.0,1.0,N-TOT,=,1400.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-03-01 00:00:00,1.0,1.0,N-TOT,=,1700.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-01-02 00:00:00,1.0,1.0,N-TOT,=,1400.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-10-26 00:00:00,1.0,1.0,TOC,=,8.1,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-01-05 00:00:00,1.0,1.0,P-PO4-F,=,5.3,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-03-01 00:00:00,1.0,1.0,P-PO4-F,=,1.1,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-11-01 00:00:00,1.0,1.0,P-PO4-F,=,5.8,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2003-08-06 00:00:00,1.0,1.0,N-TOT,=,820.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2009-05-06 00:00:00,0.0,0.0,TOC,=,4.6,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-04-05 00:00:00,1.0,1.0,TOC,=,4.6,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-12-05 00:00:00,1.0,1.0,TOC,=,6.2,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-11-07 00:00:00,1.0,1.0,TOC,=,9.7,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-09-01 00:00:00,1.0,1.0,P-TOT,=,61.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-05-04 00:00:00,1.0,1.0,P-TOT,=,14.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-07-05 00:00:00,1.0,1.0,P-TOT,=,17.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-12-06 00:00:00,1.0,1.0,P-TOT,=,69.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-06-29 00:00:00,1.0,1.0,P-TOT,=,26.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-04-01 00:00:00,1.0,1.0,N-TOT,=,2200.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-03-14 00:00:00,1.0,1.0,TOC,=,12.0,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-12-12 00:00:00,1.0,1.0,TOC,=,6.4,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2008-10-08 00:00:00,1.0,1.0,P-TOT,=,25.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-07-04 00:00:00,1.0,1.0,P-TOT,=,250.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-02-01 00:00:00,1.0,1.0,P-PO4-F,=,8.6,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-02-02 00:00:00,1.0,1.0,P-PO4-F,=,7.4,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-02-07 00:00:00,1.0,1.0,P-PO4-F,=,8.2,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-11-07 00:00:00,1.0,1.0,N-TOT,=,2600.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2011-04-12 00:00:00,,,TOC,=,5.9,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2005-03-14 00:00:00,1.0,1.0,P-TOT,=,25.0,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-10-04 00:00:00,1.0,1.0,P-PO4-F,=,9.8,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-04-01 00:00:00,1.0,1.0,P-PO4-F,=,13.8,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-02-02 00:00:00,1.0,1.0,N-TOT,=,1200.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-05-03 00:00:00,1.0,1.0,N-TOT,=,1200.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-09-06 00:00:00,1.0,1.0,N-TOT,=,1200.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-11-01 00:00:00,1.0,1.0,N-TOT,=,1200.0,µg/l N
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-02-01 00:00:00,1.0,1.0,TOC,=,4.7,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2006-10-04 00:00:00,1.0,1.0,TOC,=,9.4,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2007-02-07 00:00:00,1.0,1.0,P-TOT,=,19.5,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-08-10 00:00:00,1.0,1.0,P-TOT,=,15.6,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2003-10-28 00:00:00,1.0,1.0,P-TOT,=,8.6,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-02-02 00:00:00,1.0,1.0,P-TOT,=,15.6,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2009-08-05 00:00:00,0.0,0.0,TOC,=,10.0,mg/l C
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2002-08-29 00:00:00,1.0,1.0,P-TOT,=,9.8,µg/l P
009,ÅROS (ÅRO-206),10.49855327915167,59.711477351412555,2004-09-29 00:00:00,1.0,1.0,P-TOT,=,16.8,µg/l P
